drg_code,drg_field,drg_desc,average_covered_charges,average_medicare_payments,average_total_payments,provider_city,provider_name,provider_state,provider_zip_code,charge_gap,medicare_gap,overcharge_%,uncovered_%,vbp_score
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,11381.84,3168.86,4469.95,PITTSBURGH,ST CLAIR HOSPITAL,PA,15243,6911.89,1301.0899999999995,0.6072735164085947,0.29107484423763125,43.5
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,11509.63,3146.81,4479.35,JEFFERSON HILLS,JEFFERSON HOSPITAL,PA,15025,7030.279999999999,1332.5400000000004,0.6108172026381387,0.2974851261901839,40.9
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,10001.2,3636.4,5115.97,MONROEVILLE,FORBES HOSPITAL,PA,15146,4885.230000000001,1479.5700000000004,0.4884643842738872,0.2892061524989396,35.8
603,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",CELLULITIS W/O MCC,18156.41,3263.39,4498.93,MONROEVILLE,UPMC EAST,PA,15146,13657.48,1235.5400000000004,0.7522125794691792,0.2746297452949925,30.5
605,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast","TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",26839.5,5872.5,8520.0,PITTSBURGH,UPMC MERCY,PA,15219,18319.5,2647.5,0.6825574246912199,0.3107394366197183,32.3
605,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast","TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",19581.46,3620.46,5913.92,PITTSBURGH,UPMC ST MARGARET,PA,15215,13667.54,2293.46,0.6979837049944182,0.3878070721281316,36.9
605,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast","TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",21460.82,2980.73,4275.36,PITTSBURGH,UPMC PASSAVANT,PA,15237,17185.46,1294.6299999999997,0.8007830082913886,0.3028119269488417,39.9
605,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast","TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",43566.29,4744.51,9281.89,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,34284.4,4537.379999999999,0.7869478902151181,0.4888422508777846,25.4
605,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast","TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",11568.62,2941.62,4124.08,JEFFERSON HILLS,JEFFERSON HOSPITAL,PA,15025,7444.540000000001,1182.46,0.6435114992107961,0.2867209171500068,40.9
607,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",MINOR SKIN DISORDERS W/O MCC,43420.33,4220.92,7325.42,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,36094.91,3104.5,0.8312905498415144,0.4237982259037707,25.4
621,"Endocrine, Nutritional & Metabolic Diseases & Disorders",O.R. PROCEDURES FOR OBESITY W/O CC/MCC,33982.6,9501.67,14593.73,PITTSBURGH,WEST PENN HOSPITAL,PA,15224,19388.87,5092.06,0.5705528711752486,0.3489210777505134,27.8
627,"Endocrine, Nutritional & Metabolic Diseases & Disorders","THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC",56287.64,4837.29,7705.14,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,48582.5,2867.850000000001,0.8631113331452518,0.3721995966328969,25.4
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,18839.81,5254.38,8079.31,MC KEESPORT,UPMC MCKEESPORT,PA,15132,10760.5,2824.9300000000007,0.5711575647525108,0.3496499082223606,28.7
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,22465.8,5589.76,8866.52,PITTSBURGH,UPMC MERCY,PA,15219,13599.28,3276.76,0.6053325499203233,0.3695655116099665,32.3
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,14135.0,3982.18,5698.91,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,8436.09,1716.73,0.5968227803325079,0.3012383069744916,43.3
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,18312.12,5272.35,8057.18,PITTSBURGH,ALLEGHENY GENERAL HOSPITAL,PA,15212,10254.94,2784.83,0.560008344200453,0.34563333573284943,19.4
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,21124.27,3849.07,6073.2,PITTSBURGH,UPMC ST MARGARET,PA,15215,15051.07,2224.13,0.7125013077374981,0.3662204439175393,36.9
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,26129.89,3196.81,4753.37,PITTSBURGH,UPMC PASSAVANT,PA,15237,21376.52,1556.56,0.8180868729259864,0.3274645146496065,39.9
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,12677.83,3860.44,5019.11,GREENSBURG,EXCELA HEALTH WESTMORELAND HOSPITAL,PA,15601,7658.72,1158.6699999999996,0.6041033836232226,0.2308516848604633,40.2
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,12904.75,3592.42,4339.08,MONONGAHELA,MONONGAHELA VALLEY HOSPITAL,PA,15063,8565.67,746.6599999999999,0.6637610182297217,0.1720779520082598,42.1
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,40910.16,4903.43,8256.08,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,32654.08,3352.65,0.798189985079501,0.4060825476497321,25.4
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,16269.38,3440.69,4425.0,JEFFERSON HILLS,JEFFERSON HOSPITAL,PA,15025,11844.38,984.31,0.7280166791850703,0.22244293785310731,40.9
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,13716.19,3843.7,5226.41,MONROEVILLE,FORBES HOSPITAL,PA,15146,8489.78,1382.71,0.6189605130870891,0.2645620990316489,35.8
638,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W CC,16864.0,2993.58,4499.17,MONROEVILLE,UPMC EAST,PA,15146,12364.83,1505.59,0.7332086100569258,0.3346372775423023,30.5
639,"Endocrine, Nutritional & Metabolic Diseases & Disorders",DIABETES W/O CC/MCC,27059.42,3681.17,6063.58,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,20995.84,2382.41,0.7759161135013241,0.3929048515893251,25.4
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",17201.0,4395.0,6795.41,MC KEESPORT,UPMC MCKEESPORT,PA,15132,10405.59,2400.41,0.6049409918028021,0.3532399075258152,28.7
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",18050.62,4981.12,7854.15,PITTSBURGH,UPMC MERCY,PA,15219,10196.47,2873.03,0.5648819818931428,0.3657976993054627,32.3
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",10236.57,2972.21,4473.93,NATRONA,ALLEGHENY VALLEY HOSPITAL,PA,15065,5762.6399999999985,1501.7200000000007,0.5629463775463851,0.3356601466719417,30.8
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",10251.0,3109.45,4840.23,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,5410.77,1730.7799999999993,0.5278285045361428,0.3575821810120593,22.5
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",6705.69,2762.77,3701.38,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,3004.3099999999995,938.61,0.448023991565372,0.2535837984751633,38.8
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",9888.39,3304.52,5192.42,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,4695.969999999998,1887.9,0.4748973290899732,0.3635876912884551,43.3
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",16151.05,4702.57,7013.43,PITTSBURGH,ALLEGHENY GENERAL HOSPITAL,PA,15212,9137.62,2310.860000000001,0.5657601208590153,0.32949070568894256,19.4
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",24569.21,3185.14,5838.75,PITTSBURGH,UPMC ST MARGARET,PA,15215,18730.46,2653.61,0.7623549963551941,0.454482551916078,36.9
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",18309.55,2616.47,3770.15,PITTSBURGH,UPMC PASSAVANT,PA,15237,14539.4,1153.6800000000005,0.7940883309529726,0.3060037399042479,39.9
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",12024.63,3508.88,4471.69,GREENSBURG,EXCELA HEALTH WESTMORELAND HOSPITAL,PA,15601,7552.94,962.8099999999997,0.6281224453475908,0.2153123315793357,40.2
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",9571.07,2984.71,3810.71,MONONGAHELA,MONONGAHELA VALLEY HOSPITAL,PA,15063,5760.36,826.0,0.6018512036794214,0.21675750713121705,42.1
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",42193.5,4493.26,7441.85,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,34751.65,2948.59,0.823625676940761,0.39621733843063217,25.4
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",13841.55,3141.0,4428.8,BUTLER,BUTLER MEMORIAL HOSPITAL,PA,16001,9412.75,1287.8000000000004,0.6800358341370728,0.2907785404624278,35.5
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",10023.36,3567.07,5090.93,LATROBE,EXCELA HEALTH LATROBE HOSPITAL,PA,15650,4932.43,1523.86,0.4920934696548862,0.29932841347258754,48.1
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",14146.44,2679.81,3835.59,PITTSBURGH,ST CLAIR HOSPITAL,PA,15243,10310.85,1155.7800000000002,0.7288653541102921,0.3013304341704927,43.5
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",17569.09,3012.09,3968.5,JEFFERSON HILLS,JEFFERSON HOSPITAL,PA,15025,13600.59,956.41,0.7741203443092386,0.24100037797656546,40.9
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",18068.91,3040.91,4672.14,MONROEVILLE,FORBES HOSPITAL,PA,15146,13396.77,1631.2300000000007,0.7414265719404215,0.34913979461231903,35.8
641,"Endocrine, Nutritional & Metabolic Diseases & Disorders","MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",15795.67,3075.67,3750.0,MONROEVILLE,UPMC EAST,PA,15146,12045.67,674.3299999999998,0.7625931663550833,0.1798213333333333,30.5
642,"Endocrine, Nutritional & Metabolic Diseases & Disorders",INBORN AND OTHER DISORDERS OF METABOLISM,54364.0,6647.36,10875.55,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,43488.45,4228.19,0.7999494150540799,0.3887794180524203,25.4
644,"Endocrine, Nutritional & Metabolic Diseases & Disorders",ENDOCRINE DISORDERS W CC,62084.93,5908.93,10402.38,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,51682.55,4493.449999999999,0.8324491949978844,0.4319636467808328,25.4
652,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY TRANSPLANT,180534.65,20742.27,26230.63,PITTSBURGH,ALLEGHENY GENERAL HOSPITAL,PA,15212,154304.02,5488.3600000000015,0.8547058417871582,0.20923477629016154,19.4
652,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY TRANSPLANT,301253.86,19264.17,30148.54,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,271105.32,10884.370000000004,0.8999231412337755,0.3610247793093796,25.4
654,Diseases & Disorders of the Kidney & Urinary Tract,MAJOR BLADDER PROCEDURES W CC,167779.15,17378.73,23023.5,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,144755.65,5644.77,0.8627749633968226,0.2451742784546225,25.4
657,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URETER PROCEDURES FOR NEOPLASM W CC,104831.41,12822.34,16307.47,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,88523.94,3485.1299999999987,0.8444409934007374,0.21371371524828806,25.4
658,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URETER PROCEDURES FOR NEOPLASM W/O CC/MCC,76644.64,9558.18,12414.5,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,64230.14,2856.32,0.8380252030670376,0.23007934270409602,25.4
660,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,51105.27,12287.87,16588.2,PITTSBURGH,UPMC MERCY,PA,15219,34517.069999999985,4300.33,0.6754111660108634,0.2592403033481631,32.3
660,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,31755.93,12159.13,15903.27,PITTSBURGH,ALLEGHENY GENERAL HOSPITAL,PA,15212,15852.66,3744.1400000000012,0.4992031409566654,0.2354320840933972,19.4
660,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W CC,96605.77,11298.97,18257.56,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,78348.21,6958.590000000003,0.8110096322403931,0.3811347189876413,25.4
669,Diseases & Disorders of the Kidney & Urinary Tract,TRANSURETHRAL PROCEDURES W CC,33380.27,6000.27,6952.2,PITTSBURGH,UPMC PASSAVANT,PA,15237,26428.07,951.9299999999994,0.7917272688327566,0.13692500215759032,39.9
674,Diseases & Disorders of the Kidney & Urinary Tract,OTHER KIDNEY & URINARY TRACT PROCEDURES W CC,132287.36,15579.73,19501.73,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,112785.63,3922.0,0.8525805488899317,0.20111036302933125,25.4
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,19677.31,5679.88,8638.92,MC KEESPORT,UPMC MCKEESPORT,PA,15132,11038.39,2959.04,0.5609704781801984,0.3425242970186088,28.7
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,26381.82,6487.85,10164.48,PITTSBURGH,UPMC MERCY,PA,15219,16217.34,3676.6299999999987,0.6147164979519988,0.3617135357637576,32.3
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,13388.04,3867.25,5818.46,NATRONA,ALLEGHENY VALLEY HOSPITAL,PA,15065,7569.580000000001,1951.21,0.5653986692600261,0.33534818491490875,30.8
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,13614.66,4477.43,6227.97,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,7386.69,1750.54,0.5425541291519582,0.2810771407055589,22.5
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,12057.63,3622.37,4998.26,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,7059.369999999999,1375.8900000000006,0.5854691178946443,0.2752737952807577,38.8
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,14640.79,4510.59,6645.29,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,7995.500000000001,2134.7,0.5461112412649864,0.32123504015626103,43.3
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,20973.42,5744.69,9121.53,PITTSBURGH,ALLEGHENY GENERAL HOSPITAL,PA,15212,11851.889999999998,3376.840000000001,0.5650909579839625,0.3702054370264639,19.4
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,19957.43,8193.14,12443.64,PITTSBURGH,WEST PENN HOSPITAL,PA,15224,7513.790000000001,4250.5,0.3764908607972069,0.3415801164289549,27.8
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,27113.91,4197.25,7182.26,PITTSBURGH,UPMC ST MARGARET,PA,15215,19931.65,2985.01,0.735107920620818,0.4156087359689012,36.9
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,22420.01,3836.52,4933.72,PITTSBURGH,UPMC PASSAVANT,PA,15237,17486.289999999994,1097.2000000000003,0.779941222149321,0.2223879749965544,39.9
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,16990.15,4881.76,5741.21,GREENSBURG,EXCELA HEALTH WESTMORELAND HOSPITAL,PA,15601,11248.940000000002,859.4499999999997,0.6620859733433785,0.14969840852363872,40.2
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,17755.15,4143.0,4959.9,MONONGAHELA,MONONGAHELA VALLEY HOSPITAL,PA,15063,12795.250000000002,816.8999999999997,0.7206500649107442,0.16470090122784728,42.1
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,53445.53,5863.8,9592.81,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,43852.72,3729.009999999999,0.8205123983240508,0.3887296840029146,25.4
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,21877.26,3871.41,5700.78,BUTLER,BUTLER MEMORIAL HOSPITAL,PA,16001,16176.48,1829.37,0.7394198359392355,0.3208981928788692,35.5
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,13350.48,4556.29,6667.67,LATROBE,EXCELA HEALTH LATROBE HOSPITAL,PA,15650,6682.81,2111.38,0.5005670208112367,0.3166593427689133,48.1
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,17456.94,3668.21,5148.83,PITTSBURGH,ST CLAIR HOSPITAL,PA,15243,12308.11,1480.62,0.7050554106275212,0.2875643592816232,43.5
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,19362.91,4168.91,4850.45,JEFFERSON HILLS,JEFFERSON HOSPITAL,PA,15025,14512.46,681.54,0.7494978802256479,0.14051067426733602,40.9
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,16911.81,4164.31,5963.94,MONROEVILLE,FORBES HOSPITAL,PA,15146,10947.870000000004,1799.6299999999994,0.6473505792697529,0.30175186202409804,35.8
683,Diseases & Disorders of the Kidney & Urinary Tract,RENAL FAILURE W CC,26832.68,3887.13,4854.38,MONROEVILLE,UPMC EAST,PA,15146,21978.3,967.25,0.8190870237337455,0.1992530457030558,30.5
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,19022.76,4808.1,7446.19,MC KEESPORT,UPMC MCKEESPORT,PA,15132,11576.57,2638.0899999999992,0.6085641620879411,0.3542872260847493,28.7
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,21678.13,5554.01,8623.81,PITTSBURGH,UPMC MERCY,PA,15219,13054.320000000003,3069.7999999999993,0.6021884728987233,0.3559679538394282,32.3
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,12410.33,2994.47,4717.93,NATRONA,ALLEGHENY VALLEY HOSPITAL,PA,15065,7692.4,1723.4600000000007,0.6198384732718629,0.3653000362447091,30.8
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,9506.62,3764.41,5180.26,BEAVER,HERITAGE VALLEY BEAVER,PA,15009,4326.3600000000015,1415.8500000000006,0.4550891904798972,0.27331639724647033,22.5
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,11341.18,2829.94,4339.35,SEWICKLEY,HERITAGE VALLEY SEWICKLEY,PA,15143,7001.83,1509.4100000000005,0.6173810838025673,0.3478424187954417,38.8
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,12083.31,3195.03,5599.72,WASHINGTON,"WASHINGTON HOSPITAL, THE",PA,15301,6483.589999999998,2404.69,0.5365740016601411,0.4294304000914331,43.3
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,20244.42,4407.46,7837.88,PITTSBURGH,ALLEGHENY GENERAL HOSPITAL,PA,15212,12406.539999999995,3430.42,0.6128375127566015,0.4376719214889741,19.4
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,22930.9,3520.03,5937.28,PITTSBURGH,UPMC ST MARGARET,PA,15215,16993.620000000006,2417.2499999999995,0.7410795040752871,0.4071308747439905,36.9
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,23009.98,2941.44,4378.92,PITTSBURGH,UPMC PASSAVANT,PA,15237,18631.06,1437.48,0.8096947498433288,0.32827272478145303,39.9
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,12823.32,3945.87,4886.51,GREENSBURG,EXCELA HEALTH WESTMORELAND HOSPITAL,PA,15601,7936.809999999998,940.6400000000003,0.6189356578483575,0.19249730380169086,40.2
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,16490.61,3411.33,4357.55,MONONGAHELA,MONONGAHELA VALLEY HOSPITAL,PA,15063,12133.06,946.2200000000003,0.7357556815666613,0.21714495530745487,42.1
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,44591.56,4839.17,8203.96,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,36387.6,3364.7899999999986,0.8160198925536581,0.4101421752422,25.4
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,17114.96,3473.89,4727.71,BUTLER,BUTLER MEMORIAL HOSPITAL,PA,16001,12387.25,1253.8200000000004,0.7237673941393962,0.2652066222335973,35.5
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,11933.95,4211.74,5771.47,LATROBE,EXCELA HEALTH LATROBE HOSPITAL,PA,15650,6162.480000000001,1559.7300000000007,0.5163822539896682,0.2702483076235345,48.1
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,15401.2,2973.97,4193.77,PITTSBURGH,ST CLAIR HOSPITAL,PA,15243,11207.43,1219.8000000000004,0.7276984910266733,0.2908600137823487,43.5
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,11793.2,3156.22,4086.86,JEFFERSON HILLS,JEFFERSON HOSPITAL,PA,15025,7706.34,930.6400000000003,0.6534562290133297,0.2277151651879439,40.9
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,15279.04,3415.57,5059.93,MONROEVILLE,FORBES HOSPITAL,PA,15146,10219.11,1644.36,0.6688319423209835,0.3249768277426763,35.8
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,21269.72,3257.17,4237.57,MONROEVILLE,UPMC EAST,PA,15146,17032.15,980.3999999999997,0.8007698267772213,0.23135900999865486,30.5
694,Diseases & Disorders of the Kidney & Urinary Tract,URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,21750.92,2911.17,3878.92,PITTSBURGH,UPMC PASSAVANT,PA,15237,17872.0,967.75,0.8216663938812704,0.24948954863724954,39.9
694,Diseases & Disorders of the Kidney & Urinary Tract,URINARY STONES W/O ESW LITHOTRIPSY W/O MCC,42771.64,3995.79,7153.43,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,35618.21,3157.640000000001,0.8327529643474041,0.441416215717495,25.4
696,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,34777.58,4329.67,6814.0,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,27963.58,2484.33,0.8040691733007299,0.3645920164367479,25.4
699,Diseases & Disorders of the Kidney & Urinary Tract,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,24696.58,7160.08,10127.17,PITTSBURGH,UPMC MERCY,PA,15219,14569.410000000002,2967.09,0.589936339363588,0.29298313349139,32.3
699,Diseases & Disorders of the Kidney & Urinary Tract,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,22129.24,6686.03,9479.15,PITTSBURGH,ALLEGHENY GENERAL HOSPITAL,PA,15212,12650.090000000002,2793.12,0.5716459309040889,0.2946593312691539,19.4
699,Diseases & Disorders of the Kidney & Urinary Tract,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,20556.64,5065.82,7275.91,PITTSBURGH,UPMC ST MARGARET,PA,15215,13280.73,2210.09,0.6460554837755587,0.3037544444612427,36.9
699,Diseases & Disorders of the Kidney & Urinary Tract,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,20244.08,4398.31,5203.0,PITTSBURGH,UPMC PASSAVANT,PA,15237,15041.080000000002,804.6899999999997,0.7429865916356782,0.1546588506630789,39.9
699,Diseases & Disorders of the Kidney & Urinary Tract,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,14240.07,5063.0,5836.47,GREENSBURG,EXCELA HEALTH WESTMORELAND HOSPITAL,PA,15601,8403.599999999999,773.4700000000003,0.5901375484811521,0.1325235973113886,40.2
699,Diseases & Disorders of the Kidney & Urinary Tract,OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,57568.11,6249.56,10124.72,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,47443.39,3875.159999999999,0.824126239336327,0.38274243633404176,25.4
